machine_id,time_stamp,cpu_util_precent,mem_util_percent,net_in,net_out,disk_io_percent
m_1,531590,44,90,41.86,29.41,5
m_1,531670,39,89,41.86,29.41,5
m_1,531720,48,92,41.86,29.41,8
m_1,532010,40,93,41.87,29.42,6
m_1,532180,42,92,41.88,29.42,3
m_1,532510,45,94,41.89,29.42,9
m_1,532740,36,90,41.89,29.43,3
m_1,532850,53,89,41.89,29.43,9
m_1,532860,55,89,41.89,29.43,9
m_1,532940,40,90,41.9,29.43,7
m_1,532990,42,90,41.9,29.43,9
m_1,533280,59,91,41.91,29.44,16
m_1,533330,54,91,41.91,29.44,16
m_1,533410,62,92,41.91,29.44,10
m_1,533750,56,94,41.92,29.45,13
m_1,533790,53,92,41.92,29.45,10
m_1,533950,51,94,41.92,29.45,16
m_1,533960,48,94,41.92,29.45,16
m_1,534260,42,92,41.92,29.45,5
m_1,534310,51,92,41.93,29.46,12
m_1,534410,63,96,41.93,29.46,6
m_1,534460,58,97,41.93,29.46,12
m_1,534470,56,97,41.93,29.46,12
m_1,534520,51,93,41.93,29.46,11
m_1,534550,49,93,41.93,29.46,18
m_1,534640,41,92,41.93,29.46,9
m_1,534770,35,92,41.94,29.46,11
m_1,534800,39,93,41.94,29.46,20
m_1,534980,38,94,41.94,29.46,5
m_1,535110,40,94,41.94,29.47,8
m_1,535180,37,91,41.94,29.47,6
m_1,535590,45,91,41.95,29.47,6
m_1,535760,49,94,41.96,29.48,6
m_1,535840,43,96,41.96,29.48,10
m_1,535900,41,93,41.96,29.48,4
m_1,535950,38,91,41.96,29.48,5
m_1,536070,30,90,41.96,29.48,4
m_1,536090,29,91,41.96,29.48,4
m_1,536150,33,92,41.96,29.48,5
m_1,536180,31,92,41.96,29.48,6
m_1,536280,37,91,41.97,29.48,5
m_1,536360,40,92,41.97,29.48,5
m_1,536450,37,94,41.97,29.48,3
m_1,536500,45,96,41.97,29.48,8
m_1,536590,50,95,41.97,29.49,6
m_1,536620,41,95,41.97,29.49,6
m_1,536640,46,95,41.97,29.49,7
m_1,536720,48,95,41.98,29.49,7
m_1,536780,52,95,41.98,29.49,10
m_1,536890,53,95,41.98,29.49,9
m_1,536900,49,95,41.98,29.49,9
m_1,537020,48,92,41.98,29.5,33
m_1,537230,40,92,41.99,29.5,12
m_1,537300,45,94,41.99,29.5,9
m_1,537490,60,95,42,29.51,5
m_1,537550,45,97,42,29.51,8
m_1,537590,51,94,42,29.51,8
m_1,537600,51,92,42,29.51,6
m_1,537630,50,91,42,29.51,6
m_1,537710,49,91,42,29.51,8
m_1,537770,39,90,42,29.51,7
m_1,537800,40,89,42,29.52,8
m_1,537890,36,88,42.01,29.52,6
m_1,537960,49,91,42.01,29.52,8
m_1,538080,53,91,42.01,29.52,11
m_1,538090,48,91,42.01,29.52,11
m_1,538170,51,91,42.02,29.52,14
m_1,538280,78,91,42.02,29.53,15
m_1,538430,64,91,42.03,29.53,16
m_1,538500,61,93,42.03,29.53,12
m_1,538590,56,96,42.03,29.53,25
m_1,538790,46,96,42.04,29.54,13
m_1,538830,49,96,42.04,29.54,9
m_1,538860,44,93,42.04,29.54,11
m_1,539120,54,96,42.05,29.54,23
m_1,539200,59,95,42.05,29.55,16
m_1,539230,66,94,42.05,29.55,11
m_1,539250,60,93,42.05,29.55,11
m_1,539290,62,93,42.05,29.55,16
m_1,539360,55,94,42.05,29.55,18
m_1,539530,64,95,42.06,29.55,11
m_1,539560,53,95,42.06,29.55,11
m_1,539570,50,95,42.06,29.55,11
m_1,539640,47,93,42.06,29.55,11
m_1,539720,49,94,42.06,29.56,6
m_1,539850,41,95,42.06,29.56,6
m_1,539930,38,93,42.07,29.56,7
m_1,540090,58,97,42.07,29.56,6
m_1,540100,60,98,42.07,29.56,6
m_1,540170,57,95,42.07,29.56,7
m_1,540190,59,95,42.07,29.56,7
m_1,540280,55,95,42.08,29.56,9
m_1,540290,52,94,42.08,29.56,9
m_1,540330,48,93,42.08,29.57,11
m_1,540380,71,98,42.08,29.57,16
m_1,540720,75,92,42.1,29.57,9
m_1,540760,74,92,42.1,29.57,9
m_1,541040,75,88,42.11,29.58,8
m_1,541220,71,89,42.12,29.58,6
m_1,541450,64,93,42.12,29.59,8
m_1,541670,61,92,42.13,29.59,9
m_1,541810,51,88,42.13,29.59,8
m_1,541970,49,87,42.14,29.59,7
m_1,542040,54,87,42.14,29.6,8
m_1,542090,56,89,42.14,29.6,8
m_1,542200,50,86,42.15,29.6,5
m_1,542250,57,86,42.15,29.6,7
m_1,542310,47,86,42.15,29.6,11
m_1,542350,47,85,42.15,29.6,8
m_1,542460,52,87,42.16,29.6,6
m_1,542540,54,87,42.16,29.6,4
m_1,542570,46,86,42.16,29.6,4
m_1,542640,49,86,42.16,29.6,11
m_1,542660,47,86,42.16,29.6,11
m_1,542770,43,85,42.16,29.61,6
m_1,542890,32,86,42.17,29.61,6
m_1,542910,38,85,42.17,29.61,6
m_1,543300,52,94,42.18,29.62,12
m_1,543370,51,91,42.18,29.62,10
m_1,543690,51,87,42.19,29.62,10
m_1,544230,45,86,42.21,29.64,17
m_1,544330,47,87,42.21,29.64,13
m_1,544420,46,88,42.21,29.64,12
m_1,544560,51,87,42.22,29.64,13
m_1,544640,60,86,42.22,29.65,30
m_1,544800,64,87,42.22,29.65,11
m_1,545080,62,86,42.23,29.65,9
m_1,545100,55,85,42.23,29.65,10
m_1,545130,59,89,42.23,29.65,10
m_1,545190,55,88,42.23,29.65,9
m_1,545270,53,87,42.23,29.66,5
m_1,545560,64,94,42.24,29.66,12
m_1,545590,61,95,42.24,29.66,6
m_1,545620,59,95,42.24,29.66,6
m_1,545660,57,95,42.24,29.66,6
m_1,545760,45,90,42.24,29.67,10
m_1,545820,49,89,42.25,29.67,8
m_1,545950,31,83,42.25,29.67,9
m_1,546040,54,85,42.25,29.67,3
m_1,546080,32,83,42.25,29.67,7
m_1,546240,32,83,42.25,29.67,2
m_1,546250,47,83,42.25,29.67,2
m_1,546300,55,85,42.25,29.67,3
m_1,546330,52,86,42.26,29.67,3
m_1,546490,53,89,42.26,29.68,9
m_1,546650,63,92,42.26,29.68,23
m_1,546860,40,87,42.27,29.68,1
m_1,546920,36,86,42.27,29.69,6
m_1,546960,40,87,42.27,29.69,4
m_1,546970,41,87,42.27,29.69,4
m_1,547160,72,93,42.27,29.69,9
m_1,547190,55,94,42.28,29.69,9
m_1,547200,54,94,42.28,29.69,7
m_1,547210,55,94,42.28,29.69,7
m_1,547360,69,97,42.28,29.69,8
m_1,547400,72,97,42.28,29.69,9
m_1,547420,70,97,42.28,29.7,9
m_1,547440,64,96,42.28,29.7,7
m_1,547720,40,92,42.29,29.7,6
m_1,547950,43,92,42.29,29.71,4
m_1,548040,44,92,42.3,29.71,5
m_1,548130,53,93,42.3,29.71,5
m_1,548140,48,93,42.3,29.71,5
m_1,548150,47,93,42.3,29.71,5
m_1,548220,43,92,42.3,29.71,7
m_1,548390,47,96,42.31,29.71,9
m_1,548430,57,95,42.31,29.71,9
m_1,548440,57,96,42.31,29.71,9
m_1,548510,55,93,42.31,29.71,7
m_1,548540,45,91,42.31,29.71,9
m_1,548550,46,92,42.31,29.71,9
m_1,548600,40,88,42.31,29.72,23
m_1,548610,46,89,42.31,29.72,23
m_1,548680,36,86,42.31,29.72,19
m_1,548690,38,86,42.31,29.72,19
m_1,548710,40,86,42.31,29.72,9
m_1,549330,46,90,42.33,29.73,4
m_1,549350,43,91,42.33,29.73,4
m_1,549420,42,91,42.33,29.73,7
m_1,549780,42,93,42.33,29.73,6
m_1,549850,36,91,42.34,29.74,3
m_1,549860,36,92,42.34,29.74,3
m_1,549950,43,92,42.34,29.74,2
m_1,550250,44,91,42.34,29.74,4
m_1,550260,44,91,42.34,29.74,6
m_1,550320,39,92,42.34,29.74,5
m_1,550450,36,93,42.34,29.74,6
m_1,550480,35,91,42.35,29.74,6
m_1,550510,35,91,42.35,29.74,3
m_1,550650,39,93,42.35,29.75,6
m_1,550670,41,93,42.35,29.75,6
m_1,550740,45,91,42.35,29.75,7
m_1,550840,48,93,42.35,29.75,3
m_1,550860,58,93,42.35,29.75,11
m_1,550910,55,96,42.35,29.75,11
m_1,550960,52,96,42.36,29.75,11
m_1,551110,62,96,42.36,29.75,8
m_1,551190,61,95,42.37,29.76,8
m_1,551220,65,95,42.37,29.76,10
m_1,551250,46,93,42.37,29.76,10
m_1,551270,46,92,42.37,29.76,10
m_1,551310,51,92,42.37,29.76,6
m_1,551350,50,91,42.37,29.76,14
m_1,551420,43,92,42.37,29.76,13
m_1,551440,44,93,42.37,29.76,13
m_1,551460,42,92,42.37,29.76,8
m_1,551830,46,93,42.38,29.77,7
m_1,551870,51,93,42.38,29.77,7
m_1,551990,65,93,42.38,29.77,7
m_1,552360,39,86,42.39,29.78,5
m_1,552370,38,85,42.39,29.78,5
m_1,552420,44,86,42.4,29.78,7
m_1,552610,49,89,42.4,29.78,9
m_1,552680,55,90,42.4,29.78,12
m_1,552720,46,89,42.4,29.78,9
m_1,553040,43,84,42.41,29.79,9
m_1,553050,41,83,42.41,29.79,9
m_1,553100,41,84,42.41,29.79,7
m_1,553270,42,88,42.41,29.79,5
m_1,553280,42,89,42.41,29.79,5
m_1,553380,56,90,42.42,29.8,8
m_1,553450,59,90,42.42,29.8,7
m_1,553480,52,89,42.42,29.8,7
m_1,553570,55,85,42.42,29.8,8
m_1,553690,59,86,42.43,29.8,9
m_1,553750,59,86,42.43,29.81,6
m_1,553760,57,86,42.43,29.81,6
m_1,553790,54,87,42.43,29.81,6
m_1,553860,54,87,42.43,29.81,6
m_1,554080,45,88,42.44,29.81,9
m_1,554110,45,88,42.44,29.81,8
m_1,554120,46,87,42.44,29.81,8
m_1,554170,46,85,42.44,29.82,4
m_1,554180,42,85,42.44,29.82,4
m_1,554230,39,85,42.44,29.82,6
m_1,554410,46,87,42.45,29.82,6
m_1,554440,59,88,42.45,29.82,6
m_1,554480,50,88,42.45,29.82,11
m_1,554530,56,90,42.45,29.82,10
m_1,554650,63,90,42.45,29.82,8
m_1,554670,61,90,42.45,29.82,8
m_1,554760,57,90,42.45,29.83,6
m_1,554840,34,88,42.46,29.83,6
m_1,554850,37,89,42.46,29.83,6
m_1,554890,42,89,42.46,29.83,6
m_1,554900,44,90,42.46,29.83,6
m_1,554960,43,90,42.46,29.83,6
m_1,555030,50,91,42.46,29.83,6
m_1,555770,40,91,42.47,29.84,5
m_1,555840,42,91,42.47,29.84,6
m_1,555920,41,92,42.48,29.84,8
m_1,555930,45,93,42.48,29.84,8
m_1,555940,40,92,42.48,29.84,8
m_1,556010,38,91,42.48,29.84,6
m_1,556040,39,91,42.48,29.84,6
m_1,556050,32,90,42.48,29.84,6
m_1,556090,41,91,42.48,29.84,2
m_1,556150,30,90,42.48,29.84,9
m_1,556170,35,91,42.48,29.84,9
m_1,556300,31,90,42.48,29.84,4
m_1,556760,30,92,42.49,29.85,3
m_1,556880,31,93,42.49,29.85,4
m_1,557020,33,92,42.49,29.85,3
m_1,557060,32,92,42.49,29.85,3
m_1,557070,32,91,42.49,29.85,3
m_1,557170,32,92,42.49,29.85,3
m_1,557220,49,93,42.49,29.85,4
m_1,557280,47,91,42.5,29.85,6
m_1,557350,34,92,42.5,29.86,2
m_1,557450,42,93,42.5,29.86,6
m_1,557510,38,93,42.5,29.86,5
m_1,557590,29,92,42.5,29.86,4
m_1,557620,33,94,42.5,29.86,4
m_1,557750,33,95,42.5,29.86,3
m_1,557810,37,96,42.5,29.86,4
m_1,557830,40,96,42.5,29.86,3
m_1,557870,39,97,42.5,29.86,3
m_1,558070,40,93,42.51,29.86,10
m_1,558100,40,93,42.51,29.86,10
m_1,558290,65,96,42.51,29.87,4
m_1,558450,61,94,42.52,29.87,7
m_1,558460,61,95,42.52,29.87,7
m_1,558520,59,94,42.52,29.87,6
m_1,558530,58,94,42.52,29.87,6
m_1,558630,62,94,42.52,29.87,5
m_1,558670,52,94,42.52,29.87,4
m_1,558740,46,93,42.52,29.88,6
m_1,558840,46,94,42.52,29.88,6
m_1,558920,63,95,42.52,29.88,5
m_1,559090,39,93,42.53,29.88,5
m_1,559150,46,95,42.53,29.88,5
m_1,559260,54,96,42.53,29.88,8
m_1,559280,54,96,42.53,29.88,8
m_1,559480,42,92,42.54,29.89,8
m_1,559650,43,91,42.54,29.89,10
m_1,559670,40,91,42.54,29.89,10
m_1,559680,44,91,42.54,29.89,23
m_1,559690,45,91,42.54,29.89,23
m_1,559840,53,92,42.55,29.9,9
m_1,559880,51,91,42.55,29.9,7
m_1,559900,55,91,42.55,29.9,7
m_1,559950,52,90,42.55,29.9,13
m_1,560000,43,88,42.55,29.9,6
m_1,560070,54,89,42.55,29.9,7
m_1,560250,38,87,42.55,29.91,7
m_1,560520,56,88,42.56,29.91,6
m_1,560600,59,90,42.56,29.91,6
m_1,560700,46,87,42.56,29.91,8
m_1,560830,52,87,42.57,29.92,8
m_1,560980,50,87,42.57,29.92,18
m_1,561380,58,90,42.58,29.93,7
m_1,561470,46,87,42.58,29.93,7
m_1,561490,47,87,42.58,29.93,6
m_1,561500,37,88,42.58,29.93,6
m_1,561510,40,87,42.58,29.93,6
m_1,561520,34,87,42.58,29.93,6
m_1,561530,35,87,42.58,29.93,6
m_1,561540,32,86,42.58,29.93,6
m_1,561600,43,88,42.58,29.93,6
m_1,561730,36,87,42.59,29.93,6
m_1,561750,42,87,42.59,29.93,6
m_1,561820,45,89,42.59,29.93,4
m_1,561840,55,89,42.59,29.93,9
m_1,561870,54,88,42.59,29.93,9
m_1,561880,53,88,42.59,29.93,9
m_1,561890,56,89,42.59,29.93,9
m_1,561920,55,89,42.59,29.94,12
m_1,561990,60,90,42.59,29.94,12
m_1,562020,67,90,42.59,29.94,9
m_1,562190,54,95,42.6,29.94,10
m_1,562240,46,95,42.6,29.94,6
m_1,562260,44,94,42.6,29.94,6
m_1,562430,43,94,42.6,29.95,3
m_1,562620,37,91,42.61,29.95,5
m_1,562830,39,90,42.61,29.95,2
m_1,562840,34,90,42.61,29.95,2
m_1,562950,29,91,42.61,29.95,3
m_1,563140,40,93,42.62,29.96,3
m_1,563290,50,93,42.62,29.96,4
m_1,563680,31,91,42.63,29.96,5
m_1,563740,28,94,42.63,29.96,3
m_1,563780,37,94,42.63,29.97,3
m_1,563800,35,93,42.63,29.97,3
m_1,563820,34,93,42.63,29.97,3
m_1,563850,36,94,42.63,29.97,3
m_1,563940,54,97,42.63,29.97,3
m_1,563960,53,97,42.63,29.97,3
m_1,563970,48,96,42.63,29.97,3
m_1,564080,40,95,42.64,29.97,3
m_1,564100,40,95,42.64,29.97,3
m_1,564130,39,95,42.64,29.97,1
m_1,564170,43,96,42.64,29.97,1
m_1,564190,43,96,42.64,29.97,6
m_1,564450,39,93,42.64,29.97,5
m_1,564490,36,93,42.64,29.97,4
m_1,564530,35,93,42.64,29.97,4
m_1,564590,33,93,42.64,29.98,3
m_1,564630,36,93,42.64,29.98,3
m_1,564720,36,94,42.65,29.98,6
m_1,564760,35,94,42.65,29.98,6
m_1,564830,33,95,42.65,29.98,11
m_1,564910,33,94,42.65,29.98,3
m_1,565010,34,96,42.65,29.98,4
m_1,565310,44,96,42.66,29.98,6
m_1,565350,42,96,42.66,29.98,6
m_1,565360,41,92,42.66,29.98,6
m_1,565470,36,93,42.66,29.98,3
m_1,565490,42,93,42.66,29.99,3
m_1,565940,44,95,42.66,29.99,3
m_1,565950,45,95,42.67,29.99,3
m_1,566130,36,95,42.67,29.99,2
m_1,566140,37,95,42.67,29.99,2
m_1,566260,46,97,42.67,29.99,4
m_1,566300,42,96,42.67,29.99,3
m_1,566320,38,96,42.67,30,3
m_1,566370,46,92,42.67,30,3
m_1,566640,40,92,42.68,30,2
m_1,566670,35,91,42.68,30,2
m_1,566690,34,91,42.68,30,2
m_1,566730,37,92,42.68,30,2
m_1,566830,37,92,42.68,30,2
m_1,566890,38,92,42.68,30,2
m_1,566900,42,92,42.68,30,2
m_1,566910,53,92,42.68,30,2
m_1,566970,36,92,42.68,30,3
m_1,566990,36,92,42.68,30,3
m_1,567190,35,91,42.69,30.01,2
m_1,567270,37,92,42.69,30.01,2
m_1,567370,37,93,42.69,30.01,2
m_1,567420,36,93,42.69,30.01,3
m_1,567530,31,92,42.69,30.01,2
m_1,567560,33,93,42.7,30.01,-1
m_1,567780,31,92,42.7,30.02,3
m_1,567880,30,91,42.7,30.02,2
m_1,567910,30,91,42.7,30.02,6
m_1,568110,36,91,42.71,30.02,3
m_1,568250,39,92,42.71,30.02,4
m_1,568430,48,93,42.71,30.03,7
m_1,568490,39,93,42.71,30.03,6
m_1,568530,36,93,42.72,30.03,6
m_1,569010,41,91,42.72,30.03,5
m_1,569100,33,91,42.72,30.03,7
m_1,569200,37,93,42.72,30.03,5
m_1,569220,37,93,42.73,30.03,3
m_1,569230,35,93,42.73,30.03,3
m_1,569460,35,95,42.73,30.04,4
m_1,569560,39,95,42.73,30.04,3
m_1,569620,34,95,42.73,30.04,3
m_1,569720,33,94,42.73,30.04,6
m_1,569870,36,95,42.74,30.04,5
m_1,570090,34,92,42.74,30.04,16
m_1,570360,35,93,42.75,30.05,5
m_1,570400,40,93,42.75,30.05,5
m_1,570540,34,92,42.75,30.05,6
m_1,570570,39,92,42.75,30.05,6
m_1,570630,41,92,42.75,30.05,4
m_1,570890,32,93,42.75,30.06,2
m_1,570900,38,93,42.76,30.06,2
m_1,570930,32,93,42.76,30.06,2
m_1,570970,28,93,42.76,30.06,3
m_1,570990,27,92,42.76,30.06,3
m_1,571110,31,92,42.76,30.06,3
m_1,571160,30,92,42.76,30.06,4
m_1,571320,38,94,42.76,30.06,3
m_1,571350,37,95,42.76,30.06,3
m_1,571490,34,92,42.77,30.06,4
m_1,571790,28,90,42.77,30.07,2
m_1,571960,25,90,42.77,30.07,4
m_1,572050,19,89,42.78,30.07,4
m_1,572150,22,90,42.78,30.07,2
m_1,572200,26,89,42.78,30.07,3
m_1,572230,26,89,42.78,30.07,4
m_1,572250,25,89,42.78,30.07,4
m_1,572380,24,91,42.78,30.07,4
m_1,572460,39,93,42.78,30.07,17
m_1,572500,32,94,42.78,30.07,17
m_1,572520,35,94,42.78,30.07,25
m_1,572580,33,92,42.78,30.07,24
m_1,572760,31,93,42.79,30.08,7
m_1,572970,50,92,42.79,30.08,5
m_1,572980,46,92,42.79,30.08,5
m_1,573020,43,90,42.79,30.08,6
m_1,573200,23,89,42.79,30.08,5
m_1,573250,27,90,42.8,30.08,2
m_1,573300,27,90,42.8,30.08,3
m_1,573330,26,88,42.8,30.08,3
m_1,573340,35,89,42.8,30.08,3
m_1,573540,33,88,42.8,30.09,4
m_1,573600,34,89,42.8,30.09,4
m_1,573640,25,88,42.8,30.09,4
m_1,573710,31,90,42.81,30.09,7
m_1,573730,29,91,42.81,30.09,10
m_1,573770,25,91,42.81,30.09,10
m_1,573780,28,91,42.81,30.09,4
m_1,573790,27,91,42.81,30.09,4
m_1,573800,25,90,42.81,30.09,4
m_1,573850,33,89,42.81,30.09,3
m_1,574410,38,92,42.82,30.1,6
m_1,574500,35,92,42.82,30.1,4
m_1,574510,37,92,42.82,30.1,4
m_1,574610,31,93,42.82,30.1,3
m_1,574650,31,93,42.82,30.1,3
m_1,574890,30,93,42.82,30.1,5
m_1,574920,33,93,42.82,30.1,6
m_1,574980,30,93,42.82,30.1,4
m_1,575130,47,93,42.83,30.1,3
m_1,575180,34,94,42.83,30.11,7
m_1,575290,34,93,42.83,30.11,6
m_1,575320,30,92,42.83,30.11,6
m_1,575390,32,93,42.83,30.11,3
m_1,575480,32,93,42.83,30.11,8
m_1,575490,31,93,42.83,30.11,8
m_1,575760,54,93,42.84,30.11,3
m_1,575950,30,94,42.84,30.11,3
m_1,576240,42,93,42.84,30.12,2
m_1,576310,40,93,42.84,30.12,4
m_1,576350,38,92,42.84,30.12,4
m_1,576360,34,92,42.84,30.12,2
m_1,576400,39,92,42.85,30.12,2
m_1,576460,36,93,42.85,30.12,2
m_1,576510,39,94,42.85,30.12,4
m_1,576540,44,94,42.85,30.12,4
m_1,576810,39,93,42.85,30.12,5
m_1,577030,40,94,42.86,30.13,4
m_1,577100,33,93,42.86,30.13,6
m_1,577110,31,92,42.86,30.13,6
m_1,577140,35,94,42.86,30.13,5
m_1,577230,33,93,42.86,30.13,6
m_1,577330,29,94,42.86,30.13,5
m_1,577420,24,92,42.86,30.13,4
m_1,577530,27,93,42.86,30.13,2
m_1,577690,34,94,42.87,30.13,7
m_1,577700,37,93,42.87,30.13,7
m_1,577830,28,91,42.87,30.14,2
m_1,578360,26,91,42.88,30.14,3
m_1,578440,35,92,42.88,30.14,4
m_1,578620,27,93,42.88,30.15,5
m_1,578630,26,92,42.88,30.15,5
m_1,578670,24,92,42.88,30.15,4
m_1,578750,33,93,42.88,30.15,3
m_1,578850,28,93,42.88,30.15,12
m_1,578860,30,93,42.88,30.15,12
m_1,578950,32,93,42.89,30.15,6
m_1,579020,30,94,42.89,30.15,9
m_1,579030,35,95,42.89,30.15,9
m_1,579060,38,94,42.89,30.15,6
m_1,579140,32,92,42.89,30.15,5
m_1,579190,37,94,42.89,30.15,3
m_1,579300,30,91,42.89,30.15,2
m_1,579480,33,92,42.9,30.16,4
m_1,579590,42,94,42.9,30.16,2
m_1,579630,38,93,42.9,30.16,5
m_1,579690,42,94,42.9,30.16,5
m_1,579740,33,94,42.9,30.16,4
m_1,579920,45,93,42.9,30.16,6
m_1,579950,41,93,42.9,30.16,6
m_1,579980,39,92,42.9,30.16,3
m_1,580060,44,92,42.9,30.16,5
m_1,580260,45,95,42.91,30.16,4
m_1,580310,43,93,42.91,30.16,4
m_1,580360,36,93,42.91,30.17,6
m_1,580400,36,94,42.91,30.17,2
m_1,580620,50,93,42.91,30.17,8
m_1,580650,44,94,42.91,30.17,8
m_1,580730,38,94,42.91,30.17,6
m_1,580900,43,90,42.92,30.17,5
m_1,581090,45,86,42.92,30.18,8
m_1,581430,45,87,42.92,30.18,7
m_1,581450,47,88,42.92,30.18,7
m_1,581480,39,87,42.93,30.18,9
m_1,581570,37,84,42.93,30.19,4
m_1,581610,42,85,42.93,30.19,10
m_1,581670,50,85,42.93,30.19,12
m_1,581690,52,86,42.93,30.19,12
m_1,581740,39,85,42.93,30.19,7
m_1,581910,49,87,42.93,30.19,8
m_1,582120,32,85,42.94,30.19,5
m_1,582150,41,86,42.94,30.19,5
m_1,582180,41,86,42.94,30.19,4
m_1,582350,39,85,42.94,30.2,6
m_1,582790,35,87,42.95,30.2,5
m_1,582910,29,88,42.95,30.2,6
m_1,583330,32,87,42.96,30.21,6
m_1,583370,32,86,42.96,30.21,6
m_1,583510,30,86,42.97,30.21,3
m_1,583840,29,86,42.97,30.21,4
m_1,583880,25,86,42.97,30.21,5
m_1,583920,28,87,42.97,30.21,3
m_1,583980,41,87,42.97,30.21,4
m_1,584100,32,88,42.97,30.22,4
m_1,584190,27,88,42.97,30.22,4
m_1,584310,32,88,42.98,30.22,4
m_1,584460,29,87,42.98,30.22,3
m_1,584620,30,87,42.98,30.22,3
m_1,584650,31,88,42.98,30.22,2
m_1,584700,26,88,42.98,30.22,2
m_1,584760,30,89,42.98,30.22,3
m_1,584990,23,88,42.98,30.22,4
m_1,585050,35,89,42.98,30.22,3
m_1,585070,34,90,42.99,30.22,3
m_1,585080,36,90,42.99,30.22,3
m_1,585150,27,88,42.99,30.22,5
m_1,585320,29,90,42.99,30.23,1
m_1,585490,31,92,42.99,30.23,4
m_1,585740,21,89,42.99,30.23,2
m_1,585810,24,89,42.99,30.23,2
m_1,585910,30,90,42.99,30.23,2
m_1,586230,33,91,43,30.23,3
m_1,586240,31,91,43,30.23,3
m_1,586420,21,89,43,30.23,2
m_1,586490,30,90,43,30.23,1
m_1,586640,29,91,43,30.24,2
m_1,586660,30,91,43,30.24,2
m_1,586670,28,91,43,30.24,2
m_1,586750,30,91,43,30.24,2
m_1,586760,28,91,43,30.24,2
m_1,586860,30,90,43,30.24,2
m_1,586960,40,92,43.01,30.24,4
m_1,587060,34,91,43.01,30.24,6
m_1,587120,39,91,43.01,30.24,4
m_1,587130,39,91,43.01,30.24,4
m_1,587310,27,92,43.01,30.24,5
m_1,587320,28,92,43.01,30.24,5
m_1,587370,35,94,43.01,30.24,4
m_1,587420,31,94,43.01,30.24,3
m_1,587500,29,94,43.01,30.24,3
m_1,587550,31,94,43.01,30.24,3
m_1,587560,31,94,43.01,30.24,3
m_1,587610,31,95,43.01,30.24,3
m_1,587730,36,92,43.02,30.24,3
m_1,587810,33,91,43.02,30.24,3
m_1,587850,32,87,43.02,30.25,5
m_1,588040,34,88,43.02,30.25,2
m_1,588270,31,87,43.02,30.25,7
m_1,588390,33,87,43.02,30.25,2
m_1,588530,24,86,43.03,30.25,5
m_1,588570,28,86,43.03,30.25,2
m_1,588710,27,87,43.03,30.26,5
m_1,588950,40,88,43.03,30.26,8
m_1,589080,30,88,43.04,30.26,6
m_1,589210,25,87,43.04,30.26,3
m_1,589240,27,87,43.04,30.26,3
m_1,589270,22,86,43.04,30.26,3
m_1,589350,22,88,43.04,30.26,3
m_1,589460,25,90,43.04,30.26,4
m_1,589670,27,90,43.05,30.27,4
m_1,589720,26,89,43.05,30.27,4
m_1,589750,30,91,43.05,30.27,2
m_1,589790,27,91,43.05,30.27,2
m_1,589860,34,92,43.05,30.27,3
m_1,589920,31,91,43.05,30.27,2
m_1,589980,25,91,43.05,30.27,2
m_1,589990,27,91,43.05,30.27,2
m_1,590020,27,91,43.05,30.27,2
m_1,590030,28,92,43.05,30.27,2
m_1,590080,31,92,43.05,30.27,2
m_1,590090,29,92,43.05,30.27,2
m_1,590100,31,92,43.05,30.27,4
m_1,590140,28,91,43.05,30.27,4
m_1,590410,31,89,43.05,30.27,2
m_1,590420,29,89,43.05,30.27,2
m_1,590440,34,88,43.05,30.27,2
m_1,590500,25,89,43.06,30.27,4
m_1,590610,28,89,43.06,30.28,2
m_1,590820,32,91,43.06,30.28,5
m_1,590860,36,91,43.06,30.28,5
m_1,591030,30,91,43.06,30.28,5
m_1,591170,27,89,43.06,30.28,3
m_1,591200,30,89,43.07,30.28,2
m_1,591590,29,89,43.07,30.29,2
m_1,591650,30,89,43.07,30.29,2
m_1,591720,31,91,43.07,30.29,3
m_1,591760,31,91,43.07,30.29,3
m_1,591830,28,90,43.08,30.29,2
m_1,591920,28,90,43.08,30.29,5
m_1,591960,28,90,43.08,30.29,7
m_1,592030,39,91,43.08,30.29,4
m_1,592180,29,90,43.08,30.29,6
m_1,592190,29,90,43.08,30.29,6
m_1,592260,34,91,43.08,30.29,3
m_1,592280,28,91,43.08,30.29,3
m_1,592330,36,94,43.08,30.29,4
m_1,592460,34,93,43.09,30.29,2
m_1,592520,30,94,43.09,30.29,2
m_1,592650,26,93,43.09,30.3,2
m_1,592710,30,93,43.09,30.3,2
m_1,593100,22,93,43.09,30.3,3
m_1,593170,26,94,43.09,30.3,3
m_1,593210,25,94,43.09,30.3,3
m_1,593220,22,93,43.09,30.3,3
m_1,593390,28,91,43.1,30.3,2
m_1,593600,24,91,43.1,30.3,2
m_1,593620,21,91,43.1,30.3,2
m_1,593650,23,91,43.1,30.3,5
m_1,593660,24,91,43.1,30.3,5
m_1,593700,22,91,43.1,30.3,2
m_1,593720,23,91,43.1,30.3,2
m_1,593860,26,92,43.1,30.3,1
m_1,593950,21,91,43.1,30.3,1
m_1,594030,21,91,43.1,30.31,1
m_1,594100,22,90,43.1,30.31,1
m_1,594190,24,90,43.1,30.31,1
m_1,594220,31,92,43.1,30.31,1
m_1,594370,33,93,43.11,30.31,5
m_1,594380,31,92,43.11,30.31,5
m_1,594620,30,92,43.11,30.31,3
m_1,594730,28,92,43.11,30.31,2
